Collection_Date,Blip_Dim1,Blip_Dim2,Blip_Dim3,Blip_Dim4,Blip_Dim5,Blip_Dim6,Blip_Dim7,Blip_Dim8,Blip_Dim9,Blip_Dim10,Blip_Dim11,Blip_Dim12,Blip_Dim13,Blip_Dim14,Blip_Dim15,Blip_Dim16,Blip_Dim17,Blip_Dim18,Blip_Dim19,Blip_Dim20,Blip_Dim21,Blip_Dim22,Blip_Dim23,Blip_Dim24,Blip_Dim25,Blip_Dim26,Blip_Dim27,Blip_Dim28,Blip_Dim29,Blip_Dim30,Blip_Dim31,Blip_Dim32,Blip_Dim33,Blip_Dim34,Blip_Dim35,Blip_Dim36,# samples
2020-01-31,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,14
2020-02-29,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.05063291139240506,0.0,0.012658227848101266,0.0,0.0,0.012658227848101266,0.0,0.012658227848101266,0.012658227848101266,0.02531645569620253,0.0,0.06329113924050633,0.02531645569620253,0.012658227848101266,0.05063291139240506,0.012658227848101266,0.012658227848101266,0.0,0.012658227848101266,0.05063291139240506,0.012658227848101266,0.0,0.0,0.0379746835443038,0.0,0.05063291139240506,0.012658227848101266,0.0,0.02531645569620253,0.0,0.9493670886075949,0.0,0.0,79
2020-03-31,0.024255628177196804,0.04066811909949165,0.018010167029774874,0.043137254901960784,0.016412490922294843,0.0196078431372549,0.04458968772694263,0.03195352214960058,0.01568627450980392,0.009005083514887437,0.03340595497458242,0.024981844589687725,0.03224400871459695,0.0718954248366013,0.03572984749455338,0.02251270878721859,0.05127087872185911,0.03602033405954975,0.025417574437182282,0.031082062454611474,0.023529411764705882,0.05780682643427741,0.04342774146695715,0.0402323892519971,0.01728395061728395,0.02832244008714597,0.04357298474945534,0.038779956427015254,0.038779956427015254,0.017719680464778505,0.004647785039941903,0.018445896877269427,0.02120551924473493,0.24618736383442266,0.03572984749455338,0.029048656499636893,6885
2020-04-30,0.043790702896923425,0.03907478104648551,0.023355041545025827,0.059510442398383115,0.020660229059061307,0.02941836963844599,0.04626094767572423,0.034134291488883896,0.024253312373680665,0.019088255108915337,0.041769593532450036,0.04132045811812261,0.055243655962272625,0.07837412980013474,0.06871771839209521,0.03974848416797665,0.0662474736132944,0.05569279137660005,0.03256231753873793,0.040422187289467774,0.03548169773186616,0.08353918706490007,0.058387603862564565,0.0500785986975073,0.01482146867280485,0.04671008309005165,0.06692117673478554,0.043566135189759714,0.05973501010554682,0.03660453626768471,0.007186166629238716,0.03885021333932181,0.0273972602739726,0.16460812935099933,0.03548169773186616,0.03368515607455648,4453
2020-05-31,0.06191304347826087,0.06365217391304348,0.03791304347826087,0.07756521739130434,0.04173913043478261,0.04034782608695652,0.06747826086956522,0.05669565217391304,0.05669565217391304,0.03617391304347826,0.07060869565217391,0.06886956521739131,0.07408695652173913,0.07895652173913044,0.09947826086956522,0.07304347826086957,0.08382608695652174,0.11304347826086956,0.057391304347826085,0.08069565217391304,0.05426086956521739,0.14017391304347826,0.08452173913043479,0.0782608695652174,0.03791304347826087,0.05669565217391304,0.10156521739130435,0.07443478260869565,0.07408695652173913,0.06121739130434783,0.021565217391304348,0.060521739130434786,0.033391304347826084,0.14191304347826086,0.03826086956521739,0.06678260869565217,2875
2020-06-30,0.05804555473916238,0.10090619642419789,0.06857702669605682,0.1464609355865785,0.05241244183198628,0.0653930933137399,0.08792554494244428,0.0754347293656625,0.11192750428606417,0.05878030859662013,0.10433504775900074,0.09551800146950772,0.10923340680871908,0.11731569924075434,0.13421503796228262,0.08768062698995836,0.09184423218221896,0.11192750428606417,0.07494489346069066,0.10580455547391623,0.07861866274797942,0.15576781778104334,0.1053147195689444,0.1165809453832966,0.05731080088170463,0.09306882194464854,0.13837864315454323,0.09208915013470488,0.08890521675238795,0.06661768307616948,0.044330149399951016,0.05216752387950037,0.06710751898114131,0.12613274553024736,0.04481998530492285,0.09894685280431055,4083
2020-07-31,0.06343713956170703,0.11764705882352941,0.05767012687427912,0.1251441753171857,0.06978085351787774,0.10553633217993079,0.10034602076124567,0.07381776239907728,0.11072664359861592,0.04555940023068051,0.1182237600922722,0.09976931949250288,0.08592848904267589,0.08996539792387544,0.12860438292964244,0.07958477508650519,0.11534025374855825,0.08016147635524798,0.07324106113033449,0.1309111880046136,0.10438292964244521,0.15974625144175317,0.12168396770472895,0.1384083044982699,0.05478662053056517,0.1182237600922722,0.14302191464821223,0.13379469434832755,0.1245674740484429,0.08708189158016148,0.049019607843137254,0.0657439446366782,0.09054209919261823,0.13494809688581316,0.05074971164936563,0.11130334486735871,1734
2020-08-31,0.10952380952380952,0.13333333333333333,0.10714285714285714,0.1380952380952381,0.07380952380952381,0.12142857142857143,0.1380952380952381,0.1,0.09047619047619047,0.05714285714285714,0.1523809523809524,0.14523809523809525,0.13095238095238096,0.11904761904761904,0.20952380952380953,0.1,0.12380952380952381,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.1380952380952381,0.2642857142857143,0.1761904761904762,0.16666666666666666,0.07857142857142857,0.1380952380952381,0.18333333333333332,0.16428571428571428,0.19285714285714287,0.1595238095238095,0.05,0.11190476190476191,0.10476190476190476,0.20952380952380953,0.07857142857142857,0.1357142857142857,420
2020-09-30,0.1744186046511628,0.19573643410852712,0.13953488372093023,0.13953488372093023,0.0755813953488372,0.16666666666666666,0.17829457364341086,0.09689922480620156,0.11627906976744186,0.05426356589147287,0.1569767441860465,0.1996124031007752,0.13178294573643412,0.15891472868217055,0.20155038759689922,0.13178294573643412,0.15891472868217055,0.23449612403100775,0.17248062015503876,0.19767441860465115,0.14728682170542637,0.19186046511627908,0.22093023255813954,0.20736434108527133,0.10077519379844961,0.2054263565891473,0.18604651162790697,0.11046511627906977,0.2248062015503876,0.1744186046511628,0.06976744186046512,0.10465116279069768,0.1124031007751938,0.17248062015503876,0.08914728682170543,0.1686046511627907,516
2020-10-31,0.1337099811676083,0.1393596986817326,0.1977401129943503,0.1902071563088512,0.1167608286252354,0.21092278719397364,0.2033898305084746,0.1544256120527307,0.14689265536723164,0.047080979284369114,0.17702448210922786,0.13559322033898305,0.2523540489642185,0.17702448210922786,0.1657250470809793,0.17325800376647835,0.16760828625235405,0.23163841807909605,0.12617702448210924,0.2843691148775895,0.10546139359698682,0.21092278719397364,0.1487758945386064,0.1544256120527307,0.07344632768361582,0.24670433145009416,0.19962335216572505,0.1337099811676083,0.16760828625235405,0.1713747645951036,0.04896421845574388,0.11864406779661017,0.12617702448210924,0.1864406779661017,0.10546139359698682,0.22033898305084745,531
