Collection_Date,Blip_Dim1,Blip_Dim2,Blip_Dim3,Blip_Dim4,Blip_Dim5,Blip_Dim6,Blip_Dim7,Blip_Dim8,Blip_Dim9,Blip_Dim10,Blip_Dim11,Blip_Dim12,Blip_Dim13,Blip_Dim14,Blip_Dim15,Blip_Dim16,Blip_Dim17,Blip_Dim18,Blip_Dim19,Blip_Dim20,Blip_Dim21,Blip_Dim22,Blip_Dim23,Blip_Dim24,Blip_Dim25,Blip_Dim26,Blip_Dim27,Blip_Dim28,Blip_Dim29,Blip_Dim30,Blip_Dim31,Blip_Dim32,Blip_Dim33,Blip_Dim34,Blip_Dim35,Blip_Dim36,# samples
2020-03-31,0.005128205128205128,0.03076923076923077,0.010256410256410256,0.015384615384615385,0.010256410256410256,0.005128205128205128,0.020512820512820513,0.02564102564102564,0.05128205128205128,0.010256410256410256,0.046153846153846156,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.010256410256410256,0.005128205128205128,0.03076923076923077,0.0,0.020512820512820513,0.02564102564102564,0.03076923076923077,0.010256410256410256,0.0,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.020512820512820513,0.005128205128205128,0.005128205128205128,0.08205128205128205,0.005128205128205128,0.005128205128205128,0.020512820512820513,0.02564102564102564,195
2020-04-30,0.0273972602739726,0.11232876712328767,0.1232876712328767,0.06301369863013699,0.049315068493150684,0.030136986301369864,0.13150684931506848,0.09863013698630137,0.06301369863013699,0.0273972602739726,0.07397260273972603,0.052054794520547946,0.052054794520547946,0.0958904109589041,0.07945205479452055,0.0958904109589041,0.0273972602739726,0.01643835616438356,0.049315068493150684,0.06301369863013699,0.043835616438356165,0.03561643835616438,0.0547945205479452,0.043835616438356165,0.049315068493150684,0.043835616438356165,0.07123287671232877,0.03561643835616438,0.0547945205479452,0.0410958904109589,0.030136986301369864,0.1178082191780822,0.0684931506849315,0.08493150684931507,0.09315068493150686,0.06301369863013699,365
2020-05-31,0.051094890510948905,0.16058394160583941,0.1678832116788321,0.19708029197080293,0.072992700729927,0.10948905109489052,0.145985401459854,0.12408759124087591,0.16058394160583941,0.10218978102189781,0.16058394160583941,0.10948905109489052,0.10218978102189781,0.06569343065693431,0.10948905109489052,0.12408759124087591,0.058394160583941604,0.08759124087591241,0.12408759124087591,0.12408759124087591,0.11678832116788321,0.072992700729927,0.08759124087591241,0.043795620437956206,0.06569343065693431,0.0948905109489051,0.072992700729927,0.043795620437956206,0.08759124087591241,0.0948905109489051,0.0948905109489051,0.18248175182481752,0.1386861313868613,0.10948905109489052,0.13138686131386862,0.10218978102189781,137
2020-06-30,0.020833333333333332,0.11979166666666667,0.13541666666666666,0.125,0.07291666666666667,0.057291666666666664,0.078125,0.08854166666666667,0.15625,0.0625,0.17708333333333334,0.08333333333333333,0.078125,0.08854166666666667,0.109375,0.11458333333333333,0.052083333333333336,0.07291666666666667,0.052083333333333336,0.078125,0.09375,0.057291666666666664,0.09375,0.06770833333333333,0.06770833333333333,0.07291666666666667,0.078125,0.057291666666666664,0.08333333333333333,0.10416666666666667,0.109375,0.13541666666666666,0.125,0.08333333333333333,0.08333333333333333,0.11979166666666667,192
2020-07-31,0.06097560975609756,0.16463414634146342,0.17073170731707318,0.15853658536585366,0.1402439024390244,0.07317073170731707,0.12195121951219512,0.14634146341463414,0.16463414634146342,0.08536585365853659,0.18292682926829268,0.0975609756097561,0.10975609756097561,0.07317073170731707,0.12195121951219512,0.1524390243902439,0.10975609756097561,0.04878048780487805,0.10975609756097561,0.12804878048780488,0.10975609756097561,0.0975609756097561,0.1402439024390244,0.08536585365853659,0.08536585365853659,0.12195121951219512,0.12195121951219512,0.0975609756097561,0.10975609756097561,0.0975609756097561,0.12804878048780488,0.1402439024390244,0.1524390243902439,0.12195121951219512,0.12195121951219512,0.1402439024390244,164
2020-08-31,0.09649122807017543,0.20175438596491227,0.21052631578947367,0.17543859649122806,0.23684210526315788,0.14912280701754385,0.2543859649122807,0.21052631578947367,0.2543859649122807,0.10526315789473684,0.24561403508771928,0.21052631578947367,0.15789473684210525,0.14035087719298245,0.14035087719298245,0.22807017543859648,0.11403508771929824,0.17543859649122806,0.15789473684210525,0.17543859649122806,0.20175438596491227,0.18421052631578946,0.21052631578947367,0.14912280701754385,0.10526315789473684,0.18421052631578946,0.09649122807017543,0.15789473684210525,0.14035087719298245,0.17543859649122806,0.21052631578947367,0.34210526315789475,0.2543859649122807,0.18421052631578946,0.14912280701754385,0.20175438596491227,114
2020-09-30,0.10909090909090909,0.18181818181818182,0.13636363636363635,0.16363636363636364,0.2,0.19090909090909092,0.15454545454545454,0.2727272727272727,0.21818181818181817,0.12727272727272726,0.19090909090909092,0.12727272727272726,0.14545454545454545,0.10909090909090909,0.21818181818181817,0.21818181818181817,0.18181818181818182,0.13636363636363635,0.14545454545454545,0.11818181818181818,0.15454545454545454,0.2545454545454545,0.14545454545454545,0.1,0.12727272727272726,0.20909090909090908,0.12727272727272726,0.11818181818181818,0.17272727272727273,0.10909090909090909,0.14545454545454545,0.2727272727272727,0.21818181818181817,0.16363636363636364,0.19090909090909092,0.23636363636363636,110
2020-10-31,0.05357142857142857,0.19642857142857142,0.14285714285714285,0.24107142857142858,0.20535714285714285,0.08928571428571429,0.24107142857142858,0.1875,0.24107142857142858,0.125,0.125,0.2857142857142857,0.16964285714285715,0.07142857142857142,0.14285714285714285,0.15178571428571427,0.13392857142857142,0.09821428571428571,0.14285714285714285,0.15178571428571427,0.14285714285714285,0.16964285714285715,0.125,0.05357142857142857,0.08035714285714286,0.17857142857142858,0.08035714285714286,0.14285714285714285,0.14285714285714285,0.08928571428571429,0.17857142857142858,0.22321428571428573,0.16071428571428573,0.15178571428571427,0.25892857142857145,0.22321428571428573,112
2020-11-30,0.11363636363636363,0.23636363636363636,0.21818181818181817,0.20454545454545456,0.19090909090909092,0.13636363636363635,0.24545454545454545,0.19545454545454546,0.2,0.13636363636363635,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.11363636363636363,0.11818181818181818,0.2409090909090909,0.09090909090909091,0.1,0.12727272727272726,0.2,0.18181818181818182,0.20909090909090908,0.2409090909090909,0.16363636363636364,0.09545454545454546,0.1409090909090909,0.1590909090909091,0.14545454545454545,0.12727272727272726,0.12272727272727273,0.2636363636363636,0.2318181818181818,0.19545454545454546,0.09545454545454546,0.2545454545454545,0.24545454545454545,220
2020-12-31,0.3493150684931507,0.17123287671232876,0.2191780821917808,0.4041095890410959,0.3972602739726027,0.363013698630137,0.2534246575342466,0.3972602739726027,0.2191780821917808,0.3082191780821918,0.2054794520547945,0.6095890410958904,0.1780821917808219,0.273972602739726,0.3150684931506849,0.18493150684931506,0.2945205479452055,0.2808219178082192,0.3424657534246575,0.4178082191780822,0.3972602739726027,0.3493150684931507,0.4178082191780822,0.3219178082191781,0.3150684931506849,0.2054794520547945,0.3356164383561644,0.3356164383561644,0.3013698630136986,0.3013698630136986,0.3972602739726027,0.2465753424657534,0.1780821917808219,0.3356164383561644,0.2876712328767123,0.22602739726027396,146
