Collection_Date,Blip_Dim1,Blip_Dim2,Blip_Dim3,Blip_Dim4,Blip_Dim5,Blip_Dim6,Blip_Dim7,Blip_Dim8,Blip_Dim9,Blip_Dim10,Blip_Dim11,Blip_Dim12,Blip_Dim13,Blip_Dim14,Blip_Dim15,Blip_Dim16,Blip_Dim17,Blip_Dim18,Blip_Dim19,Blip_Dim20,Blip_Dim21,Blip_Dim22,Blip_Dim23,Blip_Dim24,Blip_Dim25,Blip_Dim26,Blip_Dim27,Blip_Dim28,Blip_Dim29,Blip_Dim30,Blip_Dim31,Blip_Dim32,Blip_Dim33,Blip_Dim34,Blip_Dim35,Blip_Dim36,# samples
2020-03-31,0.04155844155844156,0.06233766233766234,0.02857142857142857,0.033766233766233764,0.06493506493506493,0.05194805194805195,0.03896103896103896,0.05454545454545454,0.09090909090909091,0.03896103896103896,0.05194805194805195,0.05714285714285714,0.04935064935064935,0.1038961038961039,0.05974025974025974,0.07012987012987013,0.1038961038961039,0.06753246753246753,0.08051948051948052,0.03896103896103896,0.02077922077922078,0.046753246753246755,0.05714285714285714,0.05454545454545454,0.06753246753246753,0.07272727272727272,0.015584415584415584,0.033766233766233764,0.06233766233766234,0.04935064935064935,0.03896103896103896,0.3974025974025974,0.025974025974025976,0.023376623376623377,0.06493506493506493,0.07012987012987013,385
2020-04-30,0.05115511551155116,0.066006600660066,0.06518151815181518,0.06353135313531354,0.08085808580858085,0.040429042904290426,0.07095709570957096,0.06105610561056106,0.07590759075907591,0.04455445544554455,0.07425742574257425,0.0858085808580858,0.06518151815181518,0.14356435643564355,0.04455445544554455,0.11468646864686469,0.09158415841584158,0.09818481848184818,0.08250825082508251,0.038778877887788776,0.03217821782178218,0.05528052805280528,0.05033003300330033,0.04537953795379538,0.08993399339933994,0.054455445544554455,0.024752475247524754,0.036303630363036306,0.056105610561056105,0.07590759075907591,0.0594059405940594,0.16831683168316833,0.03217821782178218,0.028877887788778877,0.0924092409240924,0.07508250825082509,1212
2020-05-31,0.10869565217391304,0.08695652173913043,0.11413043478260869,0.15217391304347827,0.14130434782608695,0.1358695652173913,0.14130434782608695,0.125,0.13043478260869565,0.06521739130434782,0.13043478260869565,0.14130434782608695,0.15760869565217392,0.19021739130434784,0.09239130434782608,0.1358695652173913,0.15760869565217392,0.19021739130434784,0.125,0.10869565217391304,0.09782608695652174,0.11956521739130435,0.13043478260869565,0.09782608695652174,0.10869565217391304,0.1358695652173913,0.06521739130434782,0.10326086956521739,0.10326086956521739,0.10869565217391304,0.11413043478260869,0.1358695652173913,0.09782608695652174,0.06521739130434782,0.15217391304347827,0.1358695652173913,184
2020-06-30,0.02702702702702703,0.24324324324324326,0.02702702702702703,0.10810810810810811,0.2972972972972973,0.40540540540540543,0.21621621621621623,0.16216216216216217,0.21621621621621623,0.08108108108108109,0.21621621621621623,0.13513513513513514,0.24324324324324326,0.32432432432432434,0.05405405405405406,0.16216216216216217,0.1891891891891892,0.32432432432432434,0.35135135135135137,0.2702702702702703,0.13513513513513514,0.1891891891891892,0.2702702702702703,0.08108108108108109,0.2702702702702703,0.10810810810810811,0.24324324324324326,0.1891891891891892,0.24324324324324326,0.2702702702702703,0.1891891891891892,0.21621621621621623,0.32432432432432434,0.02702702702702703,0.2972972972972973,0.2972972972972973,37
2020-07-31,0.02564102564102564,0.15384615384615385,0.0,0.02564102564102564,0.7692307692307693,0.1282051282051282,0.10256410256410256,0.0,0.6410256410256411,0.1794871794871795,0.717948717948718,0.0,0.0,0.05128205128205128,0.1794871794871795,0.20512820512820512,0.07692307692307693,0.02564102564102564,0.1794871794871795,0.717948717948718,0.0,0.15384615384615385,0.20512820512820512,0.717948717948718,0.15384615384615385,0.02564102564102564,0.0,0.0,0.0,0.1794871794871795,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.6153846153846154,0.7948717948717948,0.1794871794871795,39
2020-08-31,0.3354943273905997,0.12317666126418152,0.10048622366288493,0.1880064829821718,0.07455429497568881,0.3014586709886548,0.26418152350081037,0.09238249594813615,0.21231766612641814,0.07779578606158834,0.1166936790923825,0.10696920583468396,0.15235008103727715,0.16531604538087522,0.20907617504051865,0.39384116693679094,0.46677471636953,0.3387358184764992,0.3371150729335494,0.13452188006482982,0.1766612641815235,0.10372771474878444,0.3679092382495948,0.09886547811993517,0.14748784440842788,0.40032414910858993,0.2820097244732577,0.03727714748784441,0.13776337115072934,0.3695299837925446,0.34035656401944897,0.39546191247974066,0.08427876823338736,0.13614262560777957,0.3679092382495948,0.17990275526742303,617
2020-09-30,0.10913500404203719,0.13985448666127728,0.09943411479385611,0.561034761519806,0.08003233629749394,0.12045270816491511,0.5408245755860954,0.21665319320937754,0.15521422797089734,0.21341956345998384,0.10832659660468877,0.11802748585286985,0.09377526273241714,0.16168148746968472,0.48181083265966046,0.2853678253839935,0.349232012934519,0.15925626515763944,0.13904607922392886,0.21018593371059013,0.44381568310428454,0.18108326596604687,0.16976556184316896,0.1099434114793856,0.14470493128536782,0.4931285367825384,0.6176232821341956,0.09620048504446241,0.2813257881972514,0.1269199676637025,0.19644300727566694,0.1196443007275667,0.10347615198059822,0.25303152789005656,0.11802748585286985,0.13985448666127728,1237
2020-10-31,0.0681063122923588,0.20764119601328904,0.11129568106312292,0.5681063122923588,0.1536544850498339,0.09302325581395349,0.7408637873754153,0.24501661129568106,0.19684385382059802,0.15199335548172757,0.1461794019933555,0.13870431893687707,0.16279069767441862,0.2649501661129568,0.6079734219269103,0.2101328903654485,0.3504983388704319,0.1877076411960133,0.16196013289036545,0.14285714285714285,0.5564784053156147,0.2915282392026578,0.22591362126245848,0.15614617940199335,0.20514950166112958,0.6270764119601329,0.6428571428571429,0.1818936877076412,0.287375415282392,0.07890365448504984,0.30066445182724255,0.08056478405315615,0.16029900332225913,0.2549833887043189,0.1536544850498339,0.3014950166112957,1204
2020-11-30,0.06619385342789598,0.20094562647754138,0.12056737588652482,0.6359338061465721,0.1607565011820331,0.13238770685579196,0.8085106382978723,0.2695035460992908,0.19858156028368795,0.20567375886524822,0.15839243498817968,0.13711583924349882,0.1867612293144208,0.2860520094562648,0.6501182033096927,0.23167848699763594,0.3333333333333333,0.23877068557919623,0.18439716312056736,0.13002364066193853,0.5910165484633569,0.28368794326241137,0.2293144208037825,0.17257683215130024,0.17966903073286053,0.7565011820330969,0.6879432624113475,0.26004728132387706,0.2765957446808511,0.10874704491725769,0.30260047281323876,0.09692671394799054,0.1773049645390071,0.23167848699763594,0.1702127659574468,0.3215130023640662,423
2020-12-31,0.319060773480663,0.1781767955801105,0.36187845303867405,0.3632596685082873,0.48204419889502764,0.08425414364640885,0.6339779005524862,0.5483425414364641,0.19613259668508287,0.34668508287292815,0.39502762430939226,0.35082872928176795,0.11878453038674033,0.34806629834254144,0.4129834254143646,0.3342541436464088,0.40193370165745856,0.35082872928176795,0.47790055248618785,0.10911602209944751,0.5428176795580111,0.425414364640884,0.2223756906077348,0.3812154696132597,0.17265193370165746,0.5704419889502762,0.5994475138121547,0.4516574585635359,0.24447513812154695,0.3080110497237569,0.42265193370165743,0.2955801104972376,0.3011049723756906,0.393646408839779,0.30248618784530384,0.4198895027624309,724
